hour_beginning,location,Pedestrians,Towards Manhattan,Towards Brooklyn,weather_summary,temperature,precipitation,lat,long,events,Location1
3/25/2018 21:00,Brooklyn Bridge,284,142,142,partly-cloudy-night,39,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/14/2018 10:00,Brooklyn Bridge,785,404,381,clear-day,34,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/24/2018 19:00,Brooklyn Bridge,241,143,98,cloudy,46,0.0026,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/4/2018 19:00,Brooklyn Bridge,1029,486,543,clear-day,49,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/9/2018 0:00,Brooklyn Bridge,11,5,6,partly-cloudy-night,33,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/16/2018 18:00,Brooklyn Bridge,357,237,120,rain,58,0.0533,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/21/2018 1:00,Brooklyn Bridge,10,8,2,cloudy,38,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/20/2018 14:00,Brooklyn Bridge,2310,1045,1265,clear-day,49,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/4/2018 17:00,Brooklyn Bridge,1439,628,811,partly-cloudy-day,42,0.0001,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/14/2018 15:00,Brooklyn Bridge,2397,1104,1293,partly-cloudy-day,66,0.0022,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/20/2018 2:00,Brooklyn Bridge,10,6,4,clear-night,34,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/8/2018 10:00,Brooklyn Bridge,1318,720,598,clear-day,71,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/30/2018 17:00,Brooklyn Bridge,911,400,511,partly-cloudy-day,52,0.0051,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/17/2018 7:00,Brooklyn Bridge,178,70,108,partly-cloudy-day,41,0.0009,40.70816397,-73.9995087,Tax Day,"(40.7081639691088, -73.9995087014816)"
2/21/2018 17:00,Brooklyn Bridge,2131,1090,1041,clear-day,75,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/26/2018 22:00,Brooklyn Bridge,120,53,67,clear-night,38,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/6/2018 10:00,Brooklyn Bridge,1177,639,538,cloudy,63,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/3/2018 4:00,Brooklyn Bridge,7,2,5,clear-night,69,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/16/2018 5:00,Brooklyn Bridge,38,24,14,cloudy,62,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/29/2018 3:00,Brooklyn Bridge,8,4,4,partly-cloudy-night,63,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/24/2018 20:00,Brooklyn Bridge,474,204,270,partly-cloudy-night,55,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/11/2018 7:00,Brooklyn Bridge,240,98,142,partly-cloudy-day,58,0.0002,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/11/2018 13:00,Brooklyn Bridge,2073,1065,1008,clear-day,41,0.0058,40.70816397,-73.9995087,Daylight Saving Time starts,"(40.7081639691088, -73.9995087014816)"
5/8/2018 16:00,Brooklyn Bridge,2156,1035,1121,clear-day,67,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/17/2018 1:00,Brooklyn Bridge,18,13,5,clear-night,30,0,40.70816397,-73.9995087,St. Patrick's Day,"(40.7081639691088, -73.9995087014816)"
3/3/2018 12:00,Brooklyn Bridge,1665,786,879,clear-day,45,0.0063,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/1/2018 12:00,Brooklyn Bridge,1973,906,1067,partly-cloudy-day,74,0.0003,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/7/2018 10:00,Brooklyn Bridge,985,571,414,partly-cloudy-day,39,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/25/2018 4:00,Brooklyn Bridge,11,6,5,clear-night,63,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/27/2018 5:00,Brooklyn Bridge,28,16,12,clear-night,37,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/21/2018 10:00,Brooklyn Bridge,77,42,35,snow,31,0.0128,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/1/2018 1:00,Brooklyn Bridge,8,4,4,partly-cloudy-night,48,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/6/2018 1:00,Brooklyn Bridge,3,2,1,clear-night,34,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/7/2018 1:00,Brooklyn Bridge,3,1,2,partly-cloudy-night,37,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/13/2018 13:00,Brooklyn Bridge,805,397,408,cloudy,53,0.0208,40.70816397,-73.9995087,Mother's Day,"(40.7081639691088, -73.9995087014816)"
5/27/2018 5:00,Brooklyn Bridge,24,14,10,rain,69,0.0255,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/25/2018 14:00,Brooklyn Bridge,1931,889,1042,partly-cloudy-day,42,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/11/2018 22:00,Brooklyn Bridge,235,95,140,clear-night,60,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/16/2018 20:00,Brooklyn Bridge,267,125,142,clear-night,34,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/30/2018 6:00,Brooklyn Bridge,92,42,50,partly-cloudy-night,46,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/2/2018 3:00,Brooklyn Bridge,3,3,0,cloudy,41,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/2/2018 0:00,Brooklyn Bridge,63,37,26,clear-night,65,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/13/2018 3:00,Brooklyn Bridge,5,3,2,clear-night,57,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/8/2018 23:00,Brooklyn Bridge,19,14,5,clear-night,27,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/26/2018 12:00,Brooklyn Bridge,3020,1528,1492,clear-day,83,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/1/2018 0:00,Brooklyn Bridge,50,30,20,cloudy,64,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/10/2018 5:00,Brooklyn Bridge,4,4,0,clear-night,31,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/16/2018 20:00,Brooklyn Bridge,170,118,52,clear-night,42,0.0023,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/13/2018 23:00,Brooklyn Bridge,41,14,27,partly-cloudy-night,34,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/18/2018 15:00,Brooklyn Bridge,2049,1025,1024,clear-day,50,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/22/2018 6:00,Brooklyn Bridge,142,73,69,clear-day,60,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/15/2018 17:00,Brooklyn Bridge,1445,691,754,partly-cloudy-day,44,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/22/2018 8:00,Brooklyn Bridge,192,60,132,partly-cloudy-day,44,0.0046,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/22/2018 14:00,Brooklyn Bridge,1163,463,700,clear-day,45,0.0114,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/26/2018 11:00,Brooklyn Bridge,2035,995,1040,clear-day,59,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/21/2018 12:00,Brooklyn Bridge,1559,745,814,clear-day,69,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/3/2018 1:00,Brooklyn Bridge,8,2,6,partly-cloudy-night,36,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/14/2018 2:00,Brooklyn Bridge,6,5,1,cloudy,52,0.0111,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/12/2018 0:00,Brooklyn Bridge,35,11,24,clear-night,36,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/7/2018 9:00,Brooklyn Bridge,105,54,51,partly-cloudy-day,35,0.0075,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/7/2018 21:00,Brooklyn Bridge,8,7,1,sleet,33,0.2284,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/28/2018 13:00,Brooklyn Bridge,1682,824,858,partly-cloudy-day,46,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/20/2018 7:00,Brooklyn Bridge,116,49,67,partly-cloudy-day,63,0.0024,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/9/2018 10:00,Brooklyn Bridge,1324,787,537,clear-day,65,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/18/2018 4:00,Brooklyn Bridge,3,0,3,clear-night,33,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/4/2018 16:00,Brooklyn Bridge,2050,893,1157,clear-day,79,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/6/2018 0:00,Brooklyn Bridge,149,86,63,partly-cloudy-night,63,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/2/2018 3:00,Brooklyn Bridge,12,10,2,clear-night,70,0.0006,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/2/2018 9:00,Brooklyn Bridge,97,57,40,snow,33,0.0237,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/29/2018 20:00,Brooklyn Bridge,1233,542,691,clear-day,79,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/24/2018 9:00,Brooklyn Bridge,648,345,303,clear-day,47,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/22/2018 6:00,Brooklyn Bridge,82,40,42,clear-night,43,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/28/2018 10:00,Brooklyn Bridge,2157,1336,821,partly-cloudy-day,53,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/18/2018 21:00,Brooklyn Bridge,148,61,87,clear-night,38,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/24/2018 2:00,Brooklyn Bridge,12,7,5,partly-cloudy-night,37,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/11/2018 2:00,Brooklyn Bridge,5,4,1,partly-cloudy-night,57,0.0116,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/22/2018 4:00,Brooklyn Bridge,6,4,2,clear-night,45,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/29/2018 14:00,Brooklyn Bridge,1801,775,1026,cloudy,48,0.0018,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/8/2018 15:00,Brooklyn Bridge,2075,1028,1047,partly-cloudy-day,79,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/17/2018 7:00,Brooklyn Bridge,55,23,32,rain,57,0.1063,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/29/2018 21:00,Brooklyn Bridge,207,147,60,fog,47,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/1/2018 0:00,Brooklyn Bridge,35,22,13,partly-cloudy-night,52,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/25/2018 1:00,Brooklyn Bridge,22,16,6,clear-night,38,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/22/2018 20:00,Brooklyn Bridge,213,169,44,partly-cloudy-night,38,0.0011,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/12/2018 10:00,Brooklyn Bridge,1425,868,557,clear-day,66,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/1/2018 20:00,Brooklyn Bridge,975,413,562,clear-day,73,0.0005,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/9/2018 21:00,Brooklyn Bridge,155,75,80,partly-cloudy-night,41,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/12/2018 21:00,Brooklyn Bridge,163,73,90,partly-cloudy-night,40,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/3/2018 16:00,Brooklyn Bridge,2491,1026,1465,partly-cloudy-day,61,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/24/2018 9:00,Brooklyn Bridge,752,373,379,clear-day,70,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/5/2018 19:00,Brooklyn Bridge,1350,784,566,partly-cloudy-day,71,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/3/2018 17:00,Brooklyn Bridge,341,225,116,fog,41,0.0192,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/19/2018 14:00,Brooklyn Bridge,574,324,250,rain,54,0.0989,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/10/2018 2:00,Brooklyn Bridge,1,0,1,partly-cloudy-night,38,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/1/2018 21:00,Brooklyn Bridge,23,16,7,partly-cloudy-night,48,0.0026,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/3/2018 11:00,Brooklyn Bridge,1211,485,726,partly-cloudy-day,40,0.001,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/11/2018 23:00,Brooklyn Bridge,113,91,22,partly-cloudy-night,43,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/10/2018 10:00,Brooklyn Bridge,1273,722,551,partly-cloudy-day,59,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/19/2018 12:00,Brooklyn Bridge,1262,545,717,clear-day,40,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/27/2018 1:00,Brooklyn Bridge,9,8,1,clear-night,41,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/18/2018 20:00,Brooklyn Bridge,801,374,427,cloudy,58,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/28/2018 9:00,Brooklyn Bridge,943,541,402,partly-cloudy-day,51,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/3/2018 21:00,Brooklyn Bridge,120,52,68,partly-cloudy-night,41,0.0005,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/10/2018 15:00,Brooklyn Bridge,1078,502,576,partly-cloudy-day,52,0.0002,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/2/2018 14:00,Brooklyn Bridge,1208,572,636,partly-cloudy-day,37,0.0122,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/24/2018 4:00,Brooklyn Bridge,6,3,3,partly-cloudy-night,42,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/23/2018 16:00,Brooklyn Bridge,2190,1082,1108,clear-day,79,0.0002,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/14/2018 21:00,Brooklyn Bridge,173,117,56,partly-cloudy-night,34,0.001,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/18/2018 9:00,Brooklyn Bridge,381,235,146,clear-day,28,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/8/2018 13:00,Brooklyn Bridge,1858,760,1098,partly-cloudy-day,41,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/26/2018 4:00,Brooklyn Bridge,4,2,2,partly-cloudy-night,55,0.0027,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/7/2018 4:00,Brooklyn Bridge,1,0,1,partly-cloudy-night,34,0.0151,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/10/2018 21:00,Brooklyn Bridge,446,182,264,partly-cloudy-night,61,0.0013,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/11/2018 7:00,Brooklyn Bridge,146,77,69,clear-night,31,0,40.70816397,-73.9995087,Daylight Saving Time starts,"(40.7081639691088, -73.9995087014816)"
5/20/2018 12:00,Brooklyn Bridge,2796,1286,1510,partly-cloudy-day,76,0.0021,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/10/2018 12:00,Brooklyn Bridge,1317,659,658,partly-cloudy-day,46,0.006,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/7/2018 0:00,Brooklyn Bridge,10,5,5,clear-night,30,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/5/2018 16:00,Brooklyn Bridge,1010,533,477,clear-day,31,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/26/2018 6:00,Brooklyn Bridge,172,85,87,partly-cloudy-night,55,0.0002,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/11/2018 20:00,Brooklyn Bridge,109,85,24,partly-cloudy-night,55,0.0033,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/13/2018 9:00,Brooklyn Bridge,339,191,148,clear-day,28,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/21/2018 20:00,Brooklyn Bridge,1296,473,823,clear-day,67,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/12/2018 11:00,Brooklyn Bridge,1062,550,512,clear-day,38,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/17/2018 10:00,Brooklyn Bridge,859,491,368,partly-cloudy-day,44,0.0004,40.70816397,-73.9995087,Tax Day,"(40.7081639691088, -73.9995087014816)"
2/7/2018 21:00,Brooklyn Bridge,11,8,3,partly-cloudy-night,38,0.0218,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/12/2018 14:00,Brooklyn Bridge,1466,661,805,clear-day,58,0.0048,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/28/2018 0:00,Brooklyn Bridge,124,45,79,cloudy,55,0.001,40.70816397,-73.9995087,Memorial Day,"(40.7081639691088, -73.9995087014816)"
6/4/2018 9:00,Brooklyn Bridge,367,179,188,cloudy,54,0.0017,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/17/2018 23:00,Brooklyn Bridge,68,24,44,clear-night,39,0,40.70816397,-73.9995087,St. Patrick's Day,"(40.7081639691088, -73.9995087014816)"
2/7/2018 15:00,Brooklyn Bridge,73,40,33,rain,35,0.0539,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/24/2018 9:00,Brooklyn Bridge,711,387,324,clear-day,53,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/5/2018 16:00,Brooklyn Bridge,2552,1048,1504,partly-cloudy-day,43,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/18/2018 21:00,Brooklyn Bridge,223,110,113,clear-night,39,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/12/2018 11:00,Brooklyn Bridge,1367,721,646,partly-cloudy-day,41,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/31/2018 4:00,Brooklyn Bridge,7,3,4,partly-cloudy-night,41,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/16/2018 14:00,Brooklyn Bridge,1161,516,645,clear-day,57,0.002,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/25/2018 7:00,Brooklyn Bridge,34,10,24,rain,54,0.0647,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/5/2018 20:00,Brooklyn Bridge,181,72,109,clear-night,38,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/19/2018 13:00,Brooklyn Bridge,321,172,149,rain,54,0.0678,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/24/2018 14:00,Brooklyn Bridge,1840,829,1011,clear-day,62,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/28/2018 12:00,Brooklyn Bridge,3178,1669,1509,partly-cloudy-day,62,0,40.70816397,-73.9995087,Memorial Day,"(40.7081639691088, -73.9995087014816)"
2/23/2018 11:00,Brooklyn Bridge,650,334,316,partly-cloudy-day,37,0.0063,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/13/2018 8:00,Brooklyn Bridge,70,25,45,snow,33,0.0142,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/8/2018 18:00,Brooklyn Bridge,1204,440,764,partly-cloudy-day,41,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/4/2018 8:00,Brooklyn Bridge,220,82,138,fog,44,0.0034,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/10/2018 15:00,Brooklyn Bridge,1820,884,936,partly-cloudy-day,66,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/13/2018 14:00,Brooklyn Bridge,2252,959,1293,clear-day,76,0.0125,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/23/2018 17:00,Brooklyn Bridge,1389,617,772,partly-cloudy-day,47,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/25/2018 22:00,Brooklyn Bridge,60,30,30,cloudy,42,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/14/2018 21:00,Brooklyn Bridge,515,170,345,clear-night,60,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/20/2018 10:00,Brooklyn Bridge,849,494,355,cloudy,51,0.0006,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/2/2018 8:00,Brooklyn Bridge,41,16,25,rain,36,0.0661,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/5/2018 3:00,Brooklyn Bridge,24,16,8,partly-cloudy-night,69,0,40.70816397,-73.9995087,Cinco de Mayo,"(40.7081639691088, -73.9995087014816)"
2/8/2018 19:00,Brooklyn Bridge,283,216,67,partly-cloudy-night,29,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/9/2018 16:00,Brooklyn Bridge,1032,455,577,partly-cloudy-day,33,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/10/2018 14:00,Brooklyn Bridge,2088,1034,1054,partly-cloudy-day,68,0.0013,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/1/2018 12:00,Brooklyn Bridge,2775,1456,1319,clear-day,56,0,40.70816397,-73.9995087,Easter Sunday,"(40.7081639691088, -73.9995087014816)"
2/15/2018 15:00,Brooklyn Bridge,1256,555,701,clear-day,55,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/14/2018 12:00,Brooklyn Bridge,1063,487,576,partly-cloudy-day,44,0,40.70816397,-73.9995087,Valentine's Day,"(40.7081639691088, -73.9995087014816)"
4/12/2018 23:00,Brooklyn Bridge,192,154,38,clear-night,55,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/30/2018 19:00,Brooklyn Bridge,1336,606,730,clear-day,63,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/18/2018 11:00,Brooklyn Bridge,1618,872,746,clear-day,40,0.0065,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/25/2018 7:00,Brooklyn Bridge,17,10,7,rain,42,0.3316,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/27/2018 9:00,Brooklyn Bridge,63,38,25,rain,62,0.0937,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/5/2018 0:00,Brooklyn Bridge,48,20,28,clear-night,61,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/26/2018 1:00,Brooklyn Bridge,82,33,49,clear-night,73,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/10/2018 12:00,Brooklyn Bridge,1854,883,971,partly-cloudy-day,38,0.0031,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/1/2018 1:00,Brooklyn Bridge,10,6,4,clear-night,43,0,40.70816397,-73.9995087,Easter Sunday,"(40.7081639691088, -73.9995087014816)"
2/19/2018 2:00,Brooklyn Bridge,12,3,9,clear-night,35,0,40.70816397,-73.9995087,Presidents' Day (regional holiday),"(40.7081639691088, -73.9995087014816)"
2/10/2018 3:00,Brooklyn Bridge,10,8,2,partly-cloudy-night,36,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/12/2018 18:00,Brooklyn Bridge,817,350,467,cloudy,56,0.0031,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/14/2018 22:00,Brooklyn Bridge,267,158,109,cloudy,49,0.0049,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/24/2018 14:00,Brooklyn Bridge,1977,865,1112,partly-cloudy-day,52,0.0002,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/27/2018 1:00,Brooklyn Bridge,30,16,14,clear-night,56,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/3/2018 0:00,Brooklyn Bridge,21,11,10,clear-night,36,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/16/2018 5:00,Brooklyn Bridge,16,9,7,clear-night,33,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/27/2018 19:00,Brooklyn Bridge,565,300,265,partly-cloudy-day,51,0.0007,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/22/2018 20:00,Brooklyn Bridge,327,167,160,partly-cloudy-day,58,0.0012,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/5/2018 2:00,Brooklyn Bridge,7,3,4,clear-night,60,0.0002,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/19/2018 19:00,Brooklyn Bridge,128,65,63,partly-cloudy-night,45,0.0108,40.70816397,-73.9995087,Presidents' Day (regional holiday),"(40.7081639691088, -73.9995087014816)"
2/8/2018 12:00,Brooklyn Bridge,1036,509,527,clear-day,31,0.0016,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/16/2018 0:00,Brooklyn Bridge,40,27,13,clear-night,36,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
